SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,ConversionFactor,MapType,TargetListName,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated,Flow Condition (S),Flow Condition (T),Flow Conf (S),Flow Conf (T),Context Condition (S),Context Condition (T),Context Conf (S),Context Conf (T),Conversion Conf (S),Conversion Conf (T)
Ecoinvent_3.7,"arsenic, in ground",e16fd15c-0ebc-55ba-8d3b-9704f13663cb,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,arsenic,08a91e70-3ddc-11dd-91e4-0050c2490048,resource/ground/non renewable/element,kg,,,29/09/2021,=,=,A,A,,>,B,B,,
Ecoinvent_3.7,"arsenic, in ground",e16fd15c-0ebc-55ba-8d3b-9704f13663cb,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,arsenic,08a91e70-3ddc-11dd-91e4-0050c2490048,resource/ground/non renewable/element,kg,,,29/09/2021,=,=,A,A,>,>,A,A,,
Ecoinvent_3.7,"arsenic, ion",1f607ae2-b42d-4411-90b8-e9bbac66a554,water/ground-,kg,,,FLOWNAME_MANUAL,EFv.3.0,arsenic (v),90769896-db48-419a-a28d-ae54b0b381ee,emission/water/fresh water,kg,,,29/09/2021,>,>,B,B,,<,B,B,,
Ecoinvent_3.7,"arsenic, ion",e60edb16-3c74-415b-9aff-a22a6f49fecb,"water/ground-, long-term",kg,,,FLOWNAME_MANUAL,EFv.3.0,arsenic (v),acbb825a-e734-4e9d-b86b-163b01be5d0d,emission/water/unspecified long term,kg,,,29/09/2021,>,>,B,B,,<,B,B,,
Ecoinvent_3.7,"arsenic, ion",d70b4182-d633-4178-84c0-8854f5f6594b,water/ocean,kg,,,FLOWNAME_MANUAL,EFv.3.0,arsenic (v),a777d0d0-0966-4441-addd-ac55b26724ff,emission/water/sea water,kg,,,29/09/2021,>,>,B,B,,=,A,A,,
Ecoinvent_3.7,"arsenic, ion",8c8ffaa5-84ed-4668-ba7d-80fd0f47013f,water/surface water,kg,,,FLOWNAME_MANUAL,EFv.3.0,arsenic (v),90769896-db48-419a-a28d-ae54b0b381ee,emission/water/fresh water,kg,,,29/09/2021,>,>,B,B,,~,A,A,,
Ecoinvent_3.7,"arsenic, ion",e1bd008f-c3c2-47f1-ab60-35e1a842acc0,water/unspecified,kg,,,FLOWNAME_MANUAL,EFv.3.0,arsenic (v),16255aec-0f20-4b9f-9fee-b5ab1255e003,emission/water/unspecified,kg,,,29/09/2021,>,>,B,B,,=,A,A,,
Ecoinvent_3.7,arsine,a592250d-c73f-4c22-8a20-7f3383f996f0,"air/low population density, long-term",kg,,,CAS,EFv.3.0,hydrogen arsenide,08a91e70-3ddc-11dd-94a1-0050c2490048,emission/air/unspecified long term,kg,,,29/09/2021,,,,,,~,A,B,,
Ecoinvent_3.7,arsine,652c8dd0-bc61-4ac0-b15f-fa9be858645d,air/lower stratosphere + upper troposphere,kg,,,CAS,EFv.3.0,hydrogen arsenide,2905ed5c-6556-11dd-ad8b-0800200c9a66,emission/air/lower stratosphere and upper troposphere,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,arsine,c03dae87-d4f6-4521-b15a-18ef2cbe9ed0,air/non-urban air or from high stacks,kg,,,CAS,EFv.3.0,hydrogen arsenide,08a91e70-3ddc-11dd-94a3-0050c2490048,emission/air/non urban or from high stack,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,arsine,aeae7594-af69-46d2-9965-8c235b5c3fe3,air/unspecified,kg,,,CAS,EFv.3.0,hydrogen arsenide,08a91e70-3ddc-11dd-94a0-0050c2490048,emission/air/unspecified,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,arsine,fd9a5a38-992d-4c53-9b0f-16a69d37fb54,air/urban air close to ground,kg,,,CAS,EFv.3.0,hydrogen arsenide,08a91e70-3ddc-11dd-94a2-0050c2490048,emission/air/urban/close to ground,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,"astatine, in ground",e58cbe2f-15da-5fbe-8899-d632e3cbdfe9,natural resource/in ground,kg,,,NO_MAPPING,,,,,,,,,,,,,,,,,,
Ecoinvent_3.7,asulam,042de84f-261d-4e29-bb7d-f43601cc2c7d,soil/agricultural,kg,,,CAS,EFv.3.0,asulam,08a91e70-3ddc-11dd-91e5-0050c2490048,emission/soil/agricultural,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,atrazine,c63b5ff6-0ca1-44a0-92ba-f634fb8373ad,air/non-urban air or from high stacks,kg,,,CAS,EFv.3.0,atrazine,08a91e70-3ddc-11dd-962e-0050c2490048,emission/air/non urban or from high stack,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,atrazine,efd3798a-ff6b-46ef-b408-0e74d80548cc,soil/agricultural,kg,,,CAS,EFv.3.0,atrazine,fe0acd60-3ddc-11dd-a3ca-0050c2490048,emission/soil/agricultural,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,atrazine,e04d6f3d-1cb2-4ab1-aef9-fd0221028fe2,water/ground-,kg,,,CAS,EFv.3.0,atrazine,08a91e70-3ddc-11dd-962f-0050c2490048,emission/water/fresh water,kg,,,29/09/2021,,,,,,<,B,B,,
Ecoinvent_3.7,atrazine,fed759dd-dac7-4d8a-abd1-886fd858b654,water/surface water,kg,,,-CAS,EFv.3.0,atrazine,08a91e70-3ddc-11dd-962f-0050c2490048,emission/water/fresh water,kg,,,29/09/2021,,,,,,~,A,A,,
Ecoinvent_3.7,azaconazol,0f74b213-664e-5da8-b700-bf2c01a9c57a,soil/agricultural,kg,,,CAS,EFv.3.0,azaconazole,9a5dec24-ca4b-4363-9d4a-081ee502abd5,emission/soil/agricultural,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,azadirachtin,49cf6a32-97db-5cf4-b1d6-47ea6fd1e4c8,soil/agricultural,kg,,,CAS,EFv.3.0,azadirachtin,7bd8c14d-910d-434a-8e18-944dfbd6d547,emission/soil/agricultural,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,azinphos-methyl,c10f1360-e1dc-44fa-8c2d-00bdd8524724,soil/agricultural,kg,,,CAS,EFv.3.0,azinphos-methyl,08a91e70-3ddc-11dd-a2dd-0050c2490048,emission/soil/agricultural,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,aziprotryne,3f3d97d7-6ecb-5b48-8bb1-2bada023950e,soil/agricultural,kg,,,CAS,EFv.3.0,aziprotryne,6bb05902-dae7-490f-bacf-68f4dff4efb9,emission/soil/agricultural,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,azoxystrobin,0b5b83a4-ef85-4db6-a739-79f8e00d5dac,air/non-urban air or from high stacks,kg,,,CAS,EFv.3.0,azoxystrobin,08a91e70-3ddc-11dd-9c83-0050c2490048,emission/air/non urban or from high stack,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,azoxystrobin,e69b028e-e549-4869-ae4a-b85ef8bcb7a9,soil/agricultural,kg,,,CAS,EFv.3.0,azoxystrobin,08a91e70-3ddc-11dd-9a8e-0050c2490048,emission/soil/agricultural,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,barite,9c8ad71b-7d45-46f9-85eb-ae0fcb0eeeab,water/ground-,kg,,,CAS,EFv.3.0,barium sulphate,bdc57974-a34a-4d6d-bdea-37e0a269eaaa,emission/water/fresh water,kg,,,29/09/2021,,,,,,<,B,B,,
Ecoinvent_3.7,barite,c975a4d6-eb2f-4607-9ddd-27577a37e3ba,"water/ground-, long-term",kg,,,CAS,EFv.3.0,barium sulphate,7a2d2bfc-6e7e-412f-bf6d-fced631fd9c7,emission/water/unspecified long term,kg,,,29/09/2021,,,,,,<,B,B,,
Ecoinvent_3.7,barite,60ea7a31-8f27-46af-bfe5-66417f00088b,water/ocean,kg,,,CAS,EFv.3.0,barium sulphate,2265c073-5b72-4cee-9d1d-6ec71aa59d61,emission/water/sea water,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,barite,e54cd899-0a5e-46b6-a43d-d555ac0af682,water/surface water,kg,,,-CAS,EFv.3.0,barium sulphate,bdc57974-a34a-4d6d-bdea-37e0a269eaaa,emission/water/fresh water,kg,,,29/09/2021,,,,,,~,A,A,,
Ecoinvent_3.7,barite,17a7db69-d874-4ecd-af5d-48c98def445f,water/unspecified,kg,,,CAS,EFv.3.0,barium sulphate,938b2f95-0170-4fd9-b152-110cae1eeb88,emission/water/unspecified,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,"barite, 15% in crude ore, in ground",c13beafb-2aed-4a52-b09a-78d28913b6ce,natural resource/in ground,kg,,,FLOWNAME_MANUAL (PROXY),EFv.3.0,baryte,08a91e70-3ddc-11dd-97f9-0050c2490048,resource/ground/non renewable/material,kg,,,29/09/2021,,,,,>,>,A,A,,
Ecoinvent_3.7,barium,cd5898ca-96ad-4038-b7ac-edf544d2800a,"air/low population density, long-term",kg,,,CAS,EFv.3.0,barium,fe0acd60-3ddc-11dd-a801-0050c2490048,emission/air/unspecified long term,kg,,,29/09/2021,,,,,,~,A,B,,
Ecoinvent_3.7,barium,98267bbc-0591-4eb8-8581-2231208c548d,air/lower stratosphere + upper troposphere,kg,,,CAS,EFv.3.0,barium,29059f1b-6556-11dd-ad8b-0800200c9a66,emission/air/lower stratosphere and upper troposphere,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,barium,24cf82f8-c517-4fef-8f93-17519adb855e,air/non-urban air or from high stacks,kg,,,CAS,EFv.3.0,barium,fe0acd60-3ddc-11dd-a803-0050c2490048,emission/air/non urban or from high stack,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,barium,7e246e3a-5cff-43fc-a8e6-02d191424559,air/unspecified,kg,,,CAS,EFv.3.0,barium,fe0acd60-3ddc-11dd-a800-0050c2490048,emission/air/unspecified,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,barium,5ffb3576-740f-41ba-814f-8538d83a4b3b,air/urban air close to ground,kg,,,CAS,EFv.3.0,barium,fe0acd60-3ddc-11dd-a802-0050c2490048,emission/air/urban/close to ground,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,barium,f8199e39-7354-44ad-92d8-6a2cc3bac24e,soil/agricultural,kg,,,CAS,EFv.3.0,barium,fe0acd60-3ddc-11dd-a7fe-0050c2490048,emission/soil/agricultural,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,barium,c792edbf-a11f-459d-9d92-15ad0c2f0c3c,soil/forestry,kg,,,-CAS,EFv.3.0,barium,fe0acd60-3ddc-11dd-a807-0050c2490048,emission/soil/non agricultural,kg,,,29/09/2021,,,,,,<,B,B,,
Ecoinvent_3.7,barium,5719929a-8c5b-48cc-a039-b11a9f380467,soil/industrial,kg,,,CAS,EFv.3.0,barium,fe0acd60-3ddc-11dd-a807-0050c2490048,emission/soil/non agricultural,kg,,,29/09/2021,,,,,,<,B,B,,
Ecoinvent_3.7,barium,99cd88f6-16b7-4b28-895c-2f42101f634b,soil/unspecified,kg,,,CAS,EFv.3.0,barium,fe0acd60-3ddc-11dd-a7ff-0050c2490048,emission/soil/unspecified,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,barium,d68f41b3-6887-49a8-8efa-96812f8ec9f6,water/ground-,kg,,,CAS,EFv.3.0,barium,fe0acd60-3ddc-11dd-a804-0050c2490048,emission/water/fresh water,kg,,,29/09/2021,,,,,,<,B,B,,
Ecoinvent_3.7,barium,3184c902-c587-4fd7-bd89-769d3cf30072,"water/ground-, long-term",kg,,,CAS,EFv.3.0,barium,fe0acd60-3ddc-11dd-a805-0050c2490048,emission/water/unspecified long term,kg,,,29/09/2021,,,,,,<,B,B,,
Ecoinvent_3.7,barium,95ad40ec-c34b-49fc-a7dc-0e13172ac105,water/ocean,kg,,,CAS,EFv.3.0,barium,4d9a8790-3ddd-11dd-96ca-0050c2490048,emission/water/sea water,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,barium,2c872773-0a29-4831-93b9-d49b116fa7d5,water/surface water,kg,,,-CAS,EFv.3.0,barium,fe0acd60-3ddc-11dd-a804-0050c2490048,emission/water/fresh water,kg,,,29/09/2021,,,,,,~,A,A,,
Ecoinvent_3.7,barium,0e1c17ae-8144-4714-a7cd-786a5480f423,water/unspecified,kg,,,CAS,EFv.3.0,barium,fe0acd60-3ddc-11dd-a806-0050c2490048,emission/water/unspecified,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,barium sulfide,2bf2965d-d5ce-5e65-ad9d-b0b636c70b20,water/unspecified,kg,,,FLOWNAME_MANUAL,EFv.3.0,barium sulfide,7de68e6b-0d1c-4598-b6e1-ee123c2239e9,emission/water/unspecified,kg,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,"barium, in ground",240177d8-6f3b-43f5-8d1e-0c18114dfa02,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,barium,4d9a8790-3ddd-11dd-96cb-0050c2490048,resource/ground/non renewable/element,kg,,,29/09/2021,=,=,A,A,,>,B,B,,
Ecoinvent_3.7,"barium, in ground",240177d8-6f3b-43f5-8d1e-0c18114dfa02,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,barium,4d9a8790-3ddd-11dd-96cb-0050c2490048,resource/ground/non renewable/element,kg,,,29/09/2021,=,=,A,A,>,>,A,A,,
Ecoinvent_3.7,barium-140,cb7d14ab-f2f3-4dff-83a6-8803f7018301,"air/low population density, long-term",kbq,,,FLOWNAME_MANUAL,EFv.3.0,barium-140,4d9a8790-3ddd-11dd-96cd-0050c2490048,emission/air/unspecified long term,kbq,,,29/09/2021,=,=,A,A,,~,A,B,,
Ecoinvent_3.7,barium-140,cb7d14ab-f2f3-4dff-83a6-8803f7018301,"air/low population density, long-term",kbq,,,FLOWNAME_MANUAL,EFv.3.0,barium-140,4d9a8790-3ddd-11dd-96cd-0050c2490048,emission/air/unspecified long term,kbq,,,29/09/2021,=,=,A,A,,~,A,B,,
Ecoinvent_3.7,barium-140,e00fd1b8-6eb9-43c2-b6b1-2f6a7d37f981,air/lower stratosphere + upper troposphere,kbq,,,FLOWNAME_MANUAL,EFv.3.0,barium-140,32cd2185-6556-11dd-ad8b-0800200c9a66,emission/air/lower stratosphere and upper troposphere,kbq,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,barium-140,e00fd1b8-6eb9-43c2-b6b1-2f6a7d37f981,air/lower stratosphere + upper troposphere,kbq,,,FLOWNAME_MANUAL,EFv.3.0,barium-140,32cd2185-6556-11dd-ad8b-0800200c9a66,emission/air/lower stratosphere and upper troposphere,kbq,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,barium-140,3f206533-f017-4d74-8a2d-e563af85d417,air/non-urban air or from high stacks,kbq,,,FLOWNAME_MANUAL,EFv.3.0,barium-140,4d9a8790-3ddd-11dd-9787-0050c2490048,emission/air/non urban or from high stack,kbq,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,barium-140,3f206533-f017-4d74-8a2d-e563af85d417,air/non-urban air or from high stacks,kbq,,,FLOWNAME_MANUAL,EFv.3.0,barium-140,4d9a8790-3ddd-11dd-9787-0050c2490048,emission/air/non urban or from high stack,kbq,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,barium-140,634463b6-08b4-487a-b0af-4e19fbe8bca2,air/unspecified,kbq,,,FLOWNAME_MANUAL,EFv.3.0,barium-140,4d9a8790-3ddd-11dd-96cc-0050c2490048,emission/air/unspecified,kbq,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,barium-140,634463b6-08b4-487a-b0af-4e19fbe8bca2,air/unspecified,kbq,,,FLOWNAME_MANUAL,EFv.3.0,barium-140,4d9a8790-3ddd-11dd-96cc-0050c2490048,emission/air/unspecified,kbq,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,barium-140,971a80fe-44e3-4b15-8d17-412c1e55acb6,air/urban air close to ground,kbq,,,FLOWNAME_MANUAL,EFv.3.0,barium-140,4d9a8790-3ddd-11dd-9786-0050c2490048,emission/air/urban/close to ground,kbq,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,barium-140,971a80fe-44e3-4b15-8d17-412c1e55acb6,air/urban air close to ground,kbq,,,FLOWNAME_MANUAL,EFv.3.0,barium-140,4d9a8790-3ddd-11dd-9786-0050c2490048,emission/air/urban/close to ground,kbq,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,barium-140,18c5396a-1034-4226-a6f3-04c9963f8595,water/ground-,kbq,,,FLOWNAME_MANUAL,EFv.3.0,barium-140,4d9a8790-3ddd-11dd-9788-0050c2490048,emission/water/fresh water,kbq,,,29/09/2021,=,=,A,A,,<,B,B,,
